gameid,innings,team,batter,position,runs,balls,fours,sixes,out,fielders,bowler
7875,3,4,4710,11,10,37,1,0,CAUGHT,0,3997
7876,1,13,3997,1,5,13,1,0,LBW,0,4706
7876,1,13,4018,2,37,94,3,0,LBW,0,4710
7876,1,13,4019,3,38,148,3,0,CAUGHT,0,4642
7876,1,13,4021,4,50,163,3,0,CAUGHT,0,4706
7876,1,13,4022,5,8,86,1,0,CAUGHT,0,4706
7876,1,13,4027,6,7,18,0,0,CAUGHT,0,4706
7876,1,13,4029,7,28,24,4,0,CAUGHT,0,4642
7876,1,13,4031,8,8,44,1,0,RUNOUT,0,0
7876,1,13,4033,9,13,38,2,0,BOWLED,0,4706
7876,1,13,4037,10,83,120,8,0,NOTOUT,0,0
7876,1,13,4050,11,0,1,0,0,LBW,0,4706
7876,2,4,4642,1,1,7,0,0,LBW,0,4018
7876,2,4,4655,2,0,5,0,0,RUNOUT,0,0
7876,2,4,4672,3,20,30,2,0,BOWLED,0,4037
7876,2,4,4691,4,89,254,5,1,CAUGHT,0,3997
7876,2,4,4692,5,31,70,5,0,BOWLED,0,4037
7876,2,4,4700,6,50,138,3,0,CAUGHT,0,3997
7876,2,4,4702,7,0,3,0,0,LBW,0,3997
7876,2,4,4705,8,20,63,0,0,NOTOUT,0,0
7876,2,4,4706,9,0,11,0,0,STUMPED,0,4018
7876,2,4,4708,10,7,7,0,0,LBW,0,3997
7876,2,4,4710,11,0,1,0,0,CAUGHT,0,3997
7876,3,13,3997,1,26,37,2,1,LBW,0,4710
7876,3,13,4018,2,3,9,0,0,CAUGHT,0,4642
7876,3,13,4019,3,43,164,3,0,CAUGHT,0,4700
7876,3,13,4021,4,52,144,5,0,CAUGHT,0,4706
7876,3,13,4022,5,7,39,1,0,BOWLED,0,4706
7876,3,13,4027,6,19,82,1,0,BOWLED,0,4700
7876,3,13,4029,7,12,25,1,0,CAUGHT,0,4642
7876,3,13,4031,8,0,4,0,0,BOWLED,0,4706
7876,3,13,4033,9,6,27,0,0,CAUGHT,0,4706
7876,3,13,4037,10,2,32,0,0,NOTOUT,0,0
7876,3,13,4050,11,15,50,1,0,BOWLED,0,4642
7876,4,4,4642,1,0,0,0,0,DIDNOTBAT,0,0
7876,4,4,4655,2,38,55,4,0,NOTOUT,0,0
7876,4,4,4672,3,11,28,1,0,STUMPED,0,4037
7876,4,4,4691,4,13,27,0,0,CAUGHT,0,3997
7876,4,4,4692,5,63,187,2,0,CAUGHT,0,4018
7876,4,4,4700,6,32,28,4,0,LBW,0,3997
7876,4,4,4702,7,81,198,6,0,CAUGHT,0,4037
7876,4,4,4705,8,2,5,0,0,NOTOUT,0,0
7876,4,4,4706,9,0,0,0,0,DIDNOTBAT,0,0
7876,4,4,4708,10,7,55,0,0,CAUGHT,0,4037
7876,4,4,4710,11,0,0,0,0,DIDNOTBAT,0,0
7877,1,4,4655,1,14,41,0,1,CAUGHT,0,4022
7877,1,4,4672,2,12,45,0,0,CAUGHT,0,3997
7877,1,4,4686,3,11,18,0,0,CAUGHT,0,3997
7877,1,4,4691,4,6,20,0,0,LBW,0,4022
7877,1,4,4692,5,37,77,2,0,CAUGHT,0,4025
7877,1,4,4700,6,34,76,1,0,BOWLED,0,3997
7877,1,4,4702,7,12,48,0,0,CAUGHT,0,3997
7877,1,4,4704,8,36,56,1,0,BOWLED,0,4025
7877,1,4,4706,9,4,25,0,0,CAUGHT,0,3997
7877,1,4,4708,10,17,40,0,0,CAUGHT,0,4025
7877,1,4,4710,11,12,59,1,0,NOTOUT,0,0
7877,2,13,3997,1,26,63,1,0,CAUGHT,0,4706
7877,2,13,4006,2,0,6,0,0,CAUGHT,0,4706
7877,2,13,4019,3,20,88,2,0,CAUGHT,0,4686
7877,2,13,4021,4,74,291,1,0,CAUGHT,0,4704
7877,2,13,4022,5,19,66,0,0,CAUGHT,0,4686
7877,2,13,4025,6,3,7,0,0,CAUGHT,0,4686
7877,2,13,4027,7,7,32,0,0,BOWLED,0,4710
7877,2,13,4029,8,12,36,0,0,CAUGHT,0,4686
7877,2,13,4031,9,71,215,4,0,LBW,0,4704
7877,2,13,4033,10,17,101,1,0,LBW,0,4706
7877,2,13,4037,11,28,49,3,0,NOTOUT,0,0
7877,3,4,4655,1,7,28,0,0,BOWLED,0,4037
7877,3,4,4672,2,83,244,4,1,BOWLED,0,3997
7877,3,4,4686,3,21,60,1,0,CAUGHT,0,3997
7877,3,4,4691,4,44,156,3,0,CAUGHT,0,4022
7877,3,4,4692,5,10,59,0,0,CAUGHT,0,4025
7877,3,4,4700,6,14,37,0,0,LBW,0,3997
7877,3,4,4702,7,50,180,4,0,BOWLED,0,3997
7877,3,4,4704,8,11,21,1,0,LBW,0,4037
7877,3,4,4706,9,0,2,0,0,NOTOUT,0,0
7877,3,4,4708,10,0,1,0,0,BOWLED,0,3997
7877,3,4,4710,11,3,12,0,0,BOWLED,0,3997
7877,4,13,3997,1,0,0,0,0,DIDNOTBAT,0,0
7877,4,13,4006,2,0,0,0,0,DIDNOTBAT,0,0
7877,4,13,4019,3,35,119,3,0,BOWLED,0,4710
7877,4,13,4021,4,16,84,1,0,CAUGHT,0,4700
7877,4,13,4022,5,16,42,1,0,BOWLED,0,4710
7877,4,13,4025,6,0,0,0,0,DIDNOTBAT,0,0
7877,4,13,4027,7,28,76,3,0,CAUGHT,0,4710
7877,4,13,4029,8,0,0,0,0,DIDNOTBAT,0,0
7877,4,13,4031,9,42,118,1,0,NOTOUT,0,0
7877,4,13,4033,10,2,17,0,0,NOTOUT,0,0
7877,4,13,4037,11,0,0,0,0,DIDNOTBAT,0,0
7878,1,4,4642,1,5,16,0,0,NOTOUT,0,0
7878,1,4,4655,2,34,100,1,0,BOWLED,0,3869
7878,1,4,4672,3,49,91,7,0,BOWLED,0,3838
7878,1,4,4691,4,128,321,11,0,CAUGHT,0,3838
7878,1,4,4692,5,11,17,2,0,CAUGHT,0,3838
7878,1,4,4700,6,18,57,1,0,LBW,0,3838
7878,1,4,4702,7,123,255,14,0,CAUGHT,0,3838
7878,1,4,4704,8,0,1,0,0,LBW,0,3838
7878,1,4,4711,9,2,15,0,0,CAUGHT,0,3838
7878,1,4,4713,10,5,18,1,0,CAUGHT,0,3843
7878,1,4,4726,11,0,5,0,0,CAUGHT,0,3838
7878,2,2,3817,1,166,416,16,0,NOTOUT,0,0
7878,2,2,3827,2,37,98,5,0,CAUGHT,0,4704
7878,2,2,3830,3,7,19,0,0,CAUGHT,0,4711
7878,2,2,3832,4,7,49,1,0,CAUGHT,0,4726
7878,2,2,3838,5,38,48,8,0,LBW,0,4642
7878,2,2,3843,6,38,108,1,0,CAUGHT,0,4704
7878,2,2,3849,7,42,86,6,0,BOWLED,0,4711
7878,2,2,3850,8,51,80,8,0,CAUGHT,0,4704
7878,2,2,3858,9,54,112,7,0,CAUGHT,0,4711
7878,2,2,3864,10,17,90,1,0,CAUGHT,0,4711
7878,2,2,3869,11,41,123,2,0,CAUGHT,0,4655
7878,3,4,4642,1,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4655,2,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4672,3,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4691,4,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4692,5,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4700,6,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4702,7,11,28,1,0,NOTOUT,0,0
7878,3,4,4704,8,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4711,9,0,0,0,0,DIDNOTBAT,0,0
7878,3,4,4713,10,2,21,0,0,NOTOUT,0,0
7878,3,4,4726,11,0,0,0,0,DIDNOTBAT,0,0
7879,1,4,4642,1,28,76,2,0,BOWLED,0,3849
7879,1,4,4655,2,42,67,6,0,BOWLED,0,3849
7879,1,4,4672,3,11,12,1,1,CAUGHT,0,3867
7879,1,4,4692,4,7,65,0,0,BOWLED,0,3869
7879,1,4,4700,5,100,152,9,2,NOTOUT,0,0
7879,1,4,4702,6,14,46,1,0,LBW,0,3849
7879,1,4,4704,7,1,2,0,0,CAUGHT,0,3849
7879,1,4,4710,8,4,19,0,0,CAUGHT,0,3869
7879,1,4,4711,9,1,21,0,0,CAUGHT,0,3838
7879,1,4,4712,10,13,32,2,0,CAUGHT,0,3867
7879,1,4,4713,11,30,131,3,0,CAUGHT,0,3869
7879,2,2,3817,1,6,5,0,0,BOWLED,0,4710
7879,2,2,3827,2,45,128,5,0,CAUGHT,0,4711
7879,2,2,3830,3,35,45,4,0,CAUGHT,0,4712
7879,2,2,3832,4,75,239,6,0,CAUGHT,0,4700
7879,2,2,3838,5,55,76,6,0,CAUGHT,0,4711
7879,2,2,3843,6,0,8,0,0,CAUGHT,0,4711
7879,2,2,3849,7,49,173,1,0,CAUGHT,0,4712
7879,2,2,3850,8,86,89,16,0,LBW,0,4710
7879,2,2,3864,9,37,111,2,0,BOWLED,0,4700
7879,2,2,3867,10,15,28,2,0,CAUGHT,0,4711
7879,2,2,3869,11,6,27,1,0,NOTOUT,0,0
7879,3,4,4642,1,20,78,3,0,LBW,0,3838
7879,3,4,4655,2,0,1,0,0,CAUGHT,0,3849
7879,3,4,4672,3,163,358,16,0,STUMPED,0,3869
7879,3,4,4692,4,13,42,2,0,CAUGHT,0,3869
7879,3,4,4700,5,16,65,1,0,CAUGHT,0,3867
7879,3,4,4702,6,19,43,2,0,CAUGHT,0,3838
7879,3,4,4704,7,2,9,0,0,CAUGHT,0,3849
7879,3,4,4710,8,10,65,1,0,NOTOUT,0,0
7879,3,4,4711,9,13,24,0,0,CAUGHT,0,3869
7879,3,4,4712,10,5,20,1,0,BOWLED,0,3849
7879,3,4,4713,11,19,40,3,0,CAUGHT,0,3849
7879,4,2,3817,1,8,54,0,0,BOWLED,0,4711
7879,4,2,3827,2,3,27,0,0,NOTOUT,0,0
7879,4,2,3830,3,0,0,0,0,DIDNOTBAT,0,0
7879,4,2,3832,4,1,12,0,0,NOTOUT,0,0
7879,4,2,3838,5,0,0,0,0,DIDNOTBAT,0,0
7879,4,2,3843,6,0,0,0,0,DIDNOTBAT,0,0
7879,4,2,3849,7,0,0,0,0,DIDNOTBAT,0,0
7879,4,2,3850,8,38,61,3,0,CAUGHT,0,4711
7879,4,2,3864,9,0,0,0,0,DIDNOTBAT,0,0
7879,4,2,3867,10,0,0,0,0,DIDNOTBAT,0,0
7879,4,2,3869,11,0,0,0,0,DIDNOTBAT,0,0
7880,1,2,3817,1,172,400,19,0,BOWLED,0,4706
7880,1,2,3827,2,138,312,10,0,CAUGHT,0,4710
7880,1,2,3830,3,0,0,0,0,DIDNOTBAT,0,0
7880,1,2,3832,4,37,83,1,0,NOTOUT,0,0
7880,1,2,3838,5,42,48,3,0,BOWLED,0,4710
7880,1,2,3849,6,0,0,0,0,DIDNOTBAT,0,0
7880,1,2,3850,7,116,117,19,1,BOWLED,0,4711
7880,1,2,3858,8,0,0,0,0,DIDNOTBAT,0,0
7880,1,2,3864,9,59,78,5,0,NOTOUT,0,0
7880,1,2,3867,10,0,0,0,0,DIDNOTBAT,0,0
7880,1,2,3869,11,0,0,0,0,DIDNOTBAT,0,0
7880,2,4,4642,1,3,18,0,0,CAUGHT,0,3849
7880,2,4,4672,2,71,172,5,0,CAUGHT,0,3849
7880,2,4,4691,3,14,37,0,0,CAUGHT,0,3869
7880,2,4,4692,4,14,52,1,0,CAUGHT,0,3849
7880,2,4,4700,5,40,105,3,0,CAUGHT,0,3869
7880,2,4,4702,6,131,311,16,0,BOWLED,0,3838
7880,2,4,4706,7,1,2,0,0,NOTOUT,0,0
7880,2,4,4710,8,1,20,0,0,CAUGHT,0,3869
7880,2,4,4711,9,4,24,0,0,STUMPED,0,3869
7880,2,4,4712,10,8,37,1,0,CAUGHT,0,3869
7880,2,4,4713,11,92,304,7,0,CAUGHT,0,3849
7880,3,4,4642,1,0,18,0,0,NOTOUT,0,0
7880,3,4,4672,2,4,20,0,0,CAUGHT,0,3869
7880,3,4,4691,3,17,157,1,0,NOTOUT,0,0
7880,3,4,4692,4,22,62,2,0,CAUGHT,0,3849
7880,3,4,4700,5,17,29,2,0,CAUGHT,0,3869
7880,3,4,4702,6,25,72,2,0,RUNOUT,0,0
7880,3,4,4706,7,0,0,0,0,DIDNOTBAT,0,0
7880,3,4,4710,8,0,0,0,0,DIDNOTBAT,0,0
7880,3,4,4711,9,0,0,0,0,DIDNOTBAT,0,0
7880,3,4,4712,10,0,21,0,0,LBW,0,3849
7880,3,4,4713,11,28,84,2,0,LBW,0,3869
7881,1,4,4672,1,13,35,0,0,LBW,0,3997
7881,1,4,4691,2,92,200,12,0,BOWLED,0,4017
7881,1,4,4692,3,32,64,5,0,BOWLED,0,4043
7881,1,4,4700,4,130,235,12,0,CAUGHT,0,4022
7881,1,4,4702,5,70,154,9,0,CAUGHT,0,4017
7881,1,4,4704,6,2,18,0,0,BOWLED,0,3997
7881,1,4,4709,7,0,2,0,0,CAUGHT,0,3997
7881,1,4,4711,8,0,6,0,0,NOTOUT,0,0
7881,1,4,4712,9,11,48,1,0,CAUGHT,0,4022
7881,1,4,4713,10,43,100,3,0,CAUGHT,0,4025
7881,1,4,4715,11,18,26,2,0,CAUGHT,0,4022
7881,2,13,3997,1,72,120,11,1,NOTOUT,0,0
7881,2,13,4017,2,0,0,0,0,DIDNOTBAT,0,0
7881,2,13,4021,3,38,136,3,0,CAUGHT,0,4700
7881,2,13,4022,4,101,192,14,0,NOTOUT,0,0
7881,2,13,4025,5,0,0,0,0,DIDNOTBAT,0,0
7881,2,13,4027,6,32,65,5,0,CAUGHT,0,4711
7881,2,13,4029,7,0,0,0,0,DIDNOTBAT,0,0
7881,2,13,4031,8,19,48,3,0,BOWLED,0,4700
7881,2,13,4036,9,0,5,0,0,CAUGHT,0,4704
7881,2,13,4041,10,65,131,11,0,CAUGHT,0,4711
7881,2,13,4043,11,28,81,2,0,CAUGHT,0,4711
7882,1,4,4642,1,21,67,1,0,CAUGHT,0,4037
7882,1,4,4672,2,140,338,15,1,BOWLED,0,4025
7882,1,4,4691,3,4,19,0,0,LBW,0,3997
7882,1,4,4692,4,1,8,0,0,CAUGHT,0,4025
7882,1,4,4700,5,6,18,1,0,CAUGHT,0,3997
7882,1,4,4702,6,26,67,1,0,CAUGHT,0,3997
7882,1,4,4710,7,15,57,1,0,BOWLED,0,3997
7882,1,4,4711,8,1,7,0,0,NOTOUT,0,0
7882,1,4,4712,9,74,172,5,0,LBW,0,3997
7882,1,4,4713,10,28,85,2,0,BOWLED,0,3997
7882,1,4,4715,11,30,99,1,0,CAUGHT,0,3997
7882,2,13,3997,1,0,16,0,0,CAUGHT,0,4711
7882,2,13,4017,2,10,14,1,0,LBW,0,4712
7882,2,13,4019,3,10,17,2,0,CAUGHT,0,4710
7882,2,13,4021,4,8,45,0,0,LBW,0,4711
7882,2,13,4022,5,98,173,10,1,CAUGHT,0,4712
7882,2,13,4025,6,2,15,0,0,NOTOUT,0,0
7882,2,13,4027,7,2,19,0,0,CAUGHT,0,4712
7882,2,13,4029,8,22,64,3,0,BOWLED,0,4712
7882,2,13,4031,9,137,226,21,0,CAUGHT,0,4711
7882,2,13,4037,10,20,48,3,0,CAUGHT,0,4711
7882,2,13,4041,11,0,30,0,0,LBW,0,4710
7882,3,4,4642,1,21,76,2,0,NOTOUT,0,0
7882,3,4,4672,2,114,201,10,0,NOTOUT,0,0
7882,3,4,4691,3,11,71,1,0,CAUGHT,0,4037
7882,3,4,4692,4,25,93,1,0,BOWLED,0,3997
7882,3,4,4700,5,3,18,0,0,CAUGHT,0,3997
7882,3,4,4702,6,6,14,0,0,CAUGHT,0,4017
7882,3,4,4710,7,0,0,0,0,DIDNOTBAT,0,0
7882,3,4,4711,8,0,0,0,0,DIDNOTBAT,0,0
7882,3,4,4712,9,1,10,0,0,CAUGHT,0,4037
7882,3,4,4713,10,15,50,1,0,LBW,0,4037
7882,3,4,4715,11,13,35,2,0,CAUGHT,0,4037
7882,4,13,3997,1,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4017,2,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4019,3,4,37,0,0,NOTOUT,0,0
7882,4,13,4021,4,9,36,1,0,CAUGHT,0,4700
7882,4,13,4022,5,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4025,6,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4027,7,0,14,0,0,NOTOUT,0,0
7882,4,13,4029,8,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4031,9,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4037,10,0,0,0,0,DIDNOTBAT,0,0
7882,4,13,4041,11,0,0,0,0,DIDNOTBAT,0,0
7883,1,4,4642,1,5,12,1,0,CAUGHT,0,3997
7883,1,4,4672,2,17,53,2,0,CAUGHT,0,4025
7883,1,4,4691,3,56,107,8,0,CAUGHT,0,4025
7883,1,4,4692,4,62,200,8,0,CAUGHT,0,4037
7883,1,4,4700,5,5,61,1,0,BOWLED,0,4037
7883,1,4,4702,6,16,25,2,0,CAUGHT,0,3997
7883,1,4,4704,7,9,19,2,0,LBW,0,4037
7883,1,4,4711,8,0,5,0,0,NOTOUT,0,0
7883,1,4,4712,9,1,4,0,0,CAUGHT,0,4037
7883,1,4,4713,10,118,287,14,0,CAUGHT,0,3997
7883,1,4,4715,11,9,44,1,0,CAUGHT,0,4030
7883,2,13,3997,1,33,48,4,0,BOWLED,0,4711
7883,2,13,4019,2,56,167,9,0,CAUGHT,0,4704
7883,2,13,4021,3,24,91,2,0,LBW,0,4700
7883,2,13,4022,4,93,129,8,1,CAUGHT,0,4704
7883,2,13,4025,5,1,6,0,0,NOTOUT,0,0
7883,2,13,4027,6,16,69,2,0,CAUGHT,0,4642
7883,2,13,4029,7,3,14,0,0,BOWLED,0,4712
7883,2,13,4030,8,12,35,2,0,STUMPED,0,4700
7883,2,13,4031,9,0,6,0,0,LBW,0,4700
7883,2,13,4037,10,4,12,1,0,CAUGHT,0,4642
7883,2,13,4041,11,0,5,0,0,BOWLED,0,4700
7883,3,4,4642,1,0,3,0,0,BOWLED,0,4037
7883,3,4,4672,2,6,37,1,0,BOWLED,0,4037
7883,3,4,4691,3,1,8,0,0,LBW,0,4025
7883,3,4,4692,4,15,67,2,0,CAUGHT,0,4025
7883,3,4,4700,5,4,5,1,0,STUMPED,0,4037
7883,3,4,4702,6,58,174,6,0,NOTOUT,0,0
7883,3,4,4704,7,6,25,1,0,BOWLED,0,4037
7883,3,4,4711,8,8,29,1,0,CAUGHT,0,4037
7883,3,4,4712,9,0,3,0,0,BOWLED,0,4037
7883,3,4,4713,10,0,1,0,0,LBW,0,3997
7883,3,4,4715,11,1,7,0,0,LBW,0,4025
7883,4,13,3997,1,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4019,2,59,210,6,0,CAUGHT,0,4700
7883,4,13,4021,3,1,20,0,0,BOWLED,0,4711
7883,4,13,4022,4,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4025,5,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4027,6,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4029,7,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4030,8,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4031,9,23,55,5,0,NOTOUT,0,0
7883,4,13,4037,10,0,0,0,0,DIDNOTBAT,0,0
7883,4,13,4041,11,50,229,5,0,NOTOUT,0,0
7884,1,5,3499,1,6,0,0,0,CAUGHT,0,3647
7884,1,5,3509,2,11,0,0,0,BOWLED,0,3676
7884,1,5,3514,3,23,0,0,0,BOWLED,0,3676
7884,1,5,3516,4,0,0,0,0,LBW,0,3647
7884,1,5,3517,5,18,0,0,0,BOWLED,0,3676
7884,1,5,3518,6,4,0,0,0,BOWLED,0,3678
7884,1,5,3521,7,4,0,0,0,CAUGHT,0,3678
7884,1,5,3531,8,11,0,0,0,CAUGHT,0,3647
7884,1,5,3533,9,3,0,0,0,CAUGHT,0,3688
7884,1,5,3545,10,10,0,0,0,NOTOUT,0,0
7884,1,5,3556,11,3,0,0,0,CAUGHT,0,3678
7884,2,3,3647,1,7,0,0,0,CAUGHT,0,3517
7884,2,3,3651,2,1,0,0,0,LBW,0,3514
7884,2,3,3655,3,81,239,9,0,CAUGHT,0,3521
7884,2,3,3664,4,4,0,0,0,LBW,0,3545
7884,2,3,3673,5,54,0,0,0,CAUGHT,0,3514
7884,2,3,3676,6,23,0,0,0,NOTOUT,0,0
7884,2,3,3678,7,11,0,0,0,BOWLED,0,3521
7884,2,3,3680,8,11,0,0,0,LBW,0,3521
7884,2,3,3688,9,19,0,0,0,RUNOUT,0,0
7884,2,3,3691,10,3,0,0,0,LBW,0,3556
7884,2,3,3692,11,5,0,0,0,BOWLED,0,3514
7884,3,5,3499,1,4,0,0,0,CAUGHT,0,3676
7884,3,5,3509,2,26,0,0,0,BOWLED,0,3676
7884,3,5,3514,3,0,0,0,0,BOWLED,0,3676
7884,3,5,3516,4,8,0,0,0,CAUGHT,0,3688
7884,3,5,3517,5,33,0,0,0,STUMPED,0,3676
7884,3,5,3518,6,7,0,0,0,BOWLED,0,3647
7884,3,5,3521,7,4,0,0,0,STUMPED,0,3676
7884,3,5,3531,8,5,0,0,0,BOWLED,0,3676
7884,3,5,3533,9,0,0,0,0,DIDNOTBAT,0,0
7884,3,5,3545,10,4,0,0,0,NOTOUT,0,0
7884,3,5,3556,11,0,0,0,0,BOWLED,0,3647
7885,1,3,3647,1,8,0,0,0,CAUGHT,0,3518
7885,1,3,3651,2,35,0,0,0,LBW,0,5632
7885,1,3,3655,3,3,0,0,0,CAUGHT,0,5632
7885,1,3,3664,4,0,0,0,0,CAUGHT,0,3514
7885,1,3,3673,5,42,0,0,0,CAUGHT,0,5632
7885,1,3,3676,6,0,0,0,0,BOWLED,0,3518
7885,1,3,3680,7,3,0,0,0,LBW,0,3514
7885,1,3,3688,8,0,0,0,0,CAUGHT,0,5632
7885,1,3,3689,9,1,0,0,0,NOTOUT,0,0
7885,1,3,3691,10,32,0,0,0,LBW,0,3514
7885,1,3,3692,11,1,0,0,0,CAUGHT,0,5632
7885,2,5,3499,1,5,0,0,0,CAUGHT,0,3647
7885,2,5,3514,2,11,0,0,0,CAUGHT,0,3647
7885,2,5,3516,3,37,0,0,0,CAUGHT,0,3655
7885,2,5,3517,4,77,175,11,0,CAUGHT,0,3688
7885,2,5,3518,5,38,0,0,0,CAUGHT,0,3688
7885,2,5,3522,6,10,0,0,0,CAUGHT,0,3689
7885,2,5,3531,7,37,0,0,0,CAUGHT,0,3689
7885,2,5,3535,8,23,0,0,1,CAUGHT,0,3688
7885,2,5,3536,9,4,0,0,0,CAUGHT,0,3688
7885,2,5,3538,10,10,0,0,0,RUNOUT,0,0
7885,2,5,5632,11,0,0,0,0,NOTOUT,0,0
7885,3,3,3647,1,0,0,0,0,CAUGHT,0,3514
7885,3,3,3651,2,2,0,0,0,CAUGHT,0,3514
7885,3,3,3655,3,1,0,0,0,LBW,0,5632
7885,3,3,3664,4,36,0,0,0,LBW,0,3518
7885,3,3,3673,5,30,0,0,0,CAUGHT,0,3518
7885,3,3,3676,6,1,0,0,0,LBW,0,3518
7885,3,3,3680,7,52,50,8,0,CAUGHT,0,3518
7885,3,3,3688,8,0,0,0,0,CAUGHT,0,3514
7885,3,3,3689,9,13,0,0,0,NOTOUT,0,0
7885,3,3,3691,10,21,0,0,0,CAUGHT,0,3518
7885,3,3,3692,11,5,0,0,0,LBW,0,5632
7885,4,5,3499,1,0,0,0,0,DIDNOTBAT,0,0
7885,4,5,3514,2,0,0,0,0,DIDNOTBAT,0,0
7885,4,5,3516,3,7,0,0,0,CAUGHT,0,3647
7885,4,5,3517,4,0,0,0,0,DIDNOTBAT,0,0
7885,4,5,3518,5,0,0,0,0,DIDNOTBAT,0,0
7885,4,5,3522,6,0,0,0,0,DIDNOTBAT,0,0
7885,4,5,3531,7,1,0,0,0,NOTOUT,0,0
7885,4,5,3535,8,9,0,0,0,NOTOUT,0,0
7885,4,5,3536,9,0,0,0,0,DIDNOTBAT,0,0
7885,4,5,3538,10,8,0,0,0,CAUGHT,0,3647
7885,4,5,5632,11,0,0,0,0,DIDNOTBAT,0,0
7886,1,5,3499,1,58,0,0,0,CAUGHT,0,3647
7886,1,5,3514,2,14,0,0,0,NOTOUT,0,0
7886,1,5,3516,3,0,0,0,0,CAUGHT,0,3688
7886,1,5,3517,4,53,0,0,0,CAUGHT,0,3686
7886,1,5,3518,5,7,0,0,0,CAUGHT,0,3686
7886,1,5,3522,6,18,0,0,0,BOWLED,0,3647
7886,1,5,3531,7,16,0,0,0,CAUGHT,0,3686
7886,1,5,3535,8,39,0,0,0,CAUGHT,0,3647
7886,1,5,3536,9,8,0,0,0,BOWLED,0,3647
7886,1,5,3538,10,41,0,0,0,CAUGHT,0,3678
7886,1,5,3541,11,2,0,0,0,LBW,0,3678
7886,2,3,3647,1,33,0,0,0,CAUGHT,0,3517
7886,2,3,3651,2,12,0,0,0,LBW,0,3541
7886,2,3,3655,3,8,0,0,0,CAUGHT,0,3514
7886,2,3,3664,4,23,0,0,0,LBW,0,3541
7886,2,3,3673,5,29,0,0,0,CAUGHT,0,3518
7886,2,3,3678,6,20,0,0,0,BOWLED,0,3541
7886,2,3,3680,7,19,0,0,0,CAUGHT,0,3518
7886,2,3,3686,8,0,0,0,0,NOTOUT,0,0
7886,2,3,3688,9,11,0,0,0,RUNOUT,0,0
7886,2,3,3691,10,122,242,17,0,LBW,0,3518
7886,2,3,3692,11,13,0,0,0,CAUGHT,0,3518
7886,3,5,3499,1,0,0,0,0,DIDNOTBAT,0,0
7886,3,5,3514,2,0,0,0,0,DIDNOTBAT,0,0
7886,3,5,3516,3,14,0,0,0,CAUGHT,0,3688
7886,3,5,3517,4,135,208,14,4,NOTOUT,0,0
7886,3,5,3518,5,0,0,0,0,DIDNOTBAT,0,0
7886,3,5,3522,6,0,0,0,0,DIDNOTBAT,0,0
7886,3,5,3531,7,25,0,0,0,CAUGHT,0,3647
7886,3,5,3535,8,116,307,14,0,NOTOUT,0,0
7886,3,5,3536,9,0,0,0,0,DIDNOTBAT,0,0
7886,3,5,3538,10,4,0,0,0,BOWLED,0,3647
7886,3,5,3541,11,0,0,0,0,DIDNOTBAT,0,0
7887,1,9,5308,1,51,88,5,0,CAUGHT,0,4182
7887,1,9,5311,2,5,18,0,0,NOTOUT,0,0
7887,1,9,5315,3,0,4,0,0,CAUGHT,0,4167
7887,1,9,5321,4,15,25,2,0,CAUGHT,0,4182
7887,1,9,5326,5,16,10,1,1,LBW,0,4167
7887,1,9,5335,6,2,6,0,0,CAUGHT,0,4196
7887,1,9,5341,7,49,67,8,1,BOWLED,0,4170
7887,1,9,5356,8,9,21,1,0,CAUGHT,0,4196
7887,1,9,5358,9,6,32,0,0,CAUGHT,0,4196
7887,1,9,5361,10,1,6,0,0,CAUGHT,0,4196
7887,1,9,5362,11,0,1,0,0,BOWLED,0,4170
7887,2,10,4163,1,23,32,4,0,LBW,0,5356
7887,2,10,4165,2,58,95,10,0,LBW,0,5356
7887,2,10,4167,3,3,9,0,0,LBW,0,5356
7887,2,10,4170,4,24,63,4,0,CAUGHT,0,5321
7887,2,10,4174,5,32,89,2,0,CAUGHT,0,5362
7887,2,10,4177,6,56,141,5,0,LBW,0,5356
7887,2,10,4182,7,6,10,0,0,CAUGHT,0,5356
7887,2,10,4185,8,54,91,9,0,CAUGHT,0,5362
7887,2,10,4190,9,7,38,1,0,LBW,0,5321
7887,2,10,4196,10,0,0,0,0,NOTOUT,0,0
7887,2,10,4197,11,35,82,4,1,LBW,0,5315
