game,series,start,end,winner,tosswinner,descisiontobat,margin,isinnningswin,iswinbyruns,team1,team2,hometeam,team1captain,team2captain,venue
6238,1402,879984000,880243200,4,0,False,70,True,True,4,13,4,4729,49,38
6239,1402,880588800,880934400,0,0,False,0,False,False,4,13,4,4729,49,39
6240,1403,879897600,880243200,0,0,False,0,False,False,2,5,2,25,3517,46
6241,1403,880502400,880848000,0,0,False,0,False,False,2,5,2,25,3517,29
6242,1403,881107200,881452800,0,0,False,0,False,False,2,5,2,25,3517,81
6243,1404,879724800,879984000,3,0,False,19,True,True,3,10,3,3688,4194,23
6244,1404,880761600,881107200,3,0,False,29,True,True,3,10,3,3688,4194,25
6245,1404,881366400,881625600,3,0,False,10,False,False,3,10,3,3688,4194,24
6246,1405,884131200,884476800,5,0,False,8,False,False,5,12,5,3517,3408,68
6247,1405,884736000,885081600,5,0,False,5,False,False,5,12,5,3517,3408,14
6248,1406,883094400,883440000,0,0,False,0,False,False,4,11,4,4729,4581,87
6249,1406,883699200,883958400,4,0,False,21,True,True,4,11,4,4729,4581,34
6250,1406,886118400,886464000,0,0,False,0,False,False,4,11,4,4729,4581,40
6251,1407,887846400,888105600,13,0,False,10,False,False,13,12,13,49,3408,45
6252,1407,888451200,888624000,13,0,False,13,True,True,13,12,13,49,3408,41
6253,1408,887414400,887760000,0,0,False,0,False,False,11,3,11,4601,3715,88
6254,1408,888451200,888796800,3,0,False,29,False,True,11,3,11,4581,3715,74
6255,1408,889142400,889488000,11,0,False,259,False,True,11,3,11,4581,3720,73
6256,1409,886032000,886377600,0,0,False,0,False,False,10,9,10,240,5385,57
6257,1409,886636800,886982400,10,0,False,3,False,False,10,9,10,240,5385,54
6258,1409,887328000,887673600,9,0,False,3,False,False,10,9,10,240,5385,54
6259,1409,888537600,888796800,10,0,False,242,False,True,10,9,10,240,5385,53
6260,1409,889660800,890006400,0,0,False,0,False,False,10,9,10,240,5385,55
6261,1409,890352000,890697600,10,0,False,52,True,True,10,9,10,240,5385,56
6262,1410,889833600,890179200,0,0,False,0,False,False,12,3,12,3408,3720,70
6263,1410,890438400,890784000,3,0,False,3,False,False,12,3,12,3408,3720,69
6264,1411,889142400,889488000,2,0,False,179,False,True,2,4,2,3864,4729,11
6265,1411,890179200,890438400,2,0,False,219,True,True,2,4,2,3864,4729,31
6266,1411,890784000,891043200,4,0,False,8,False,False,2,4,2,3864,4729,27
6267,1412,890265600,890611200,11,0,False,70,False,True,11,5,11,4581,3517,52
6268,1412,890956800,891216000,11,0,False,6,False,False,11,5,11,4581,3517,75
6269,1413,896227200,896572800,13,0,False,167,False,True,5,13,5,3517,49,15
6270,1413,896832000,897177600,5,0,False,16,True,True,5,13,5,3517,49,113
6271,1413,897436800,897696000,5,0,False,164,False,True,5,13,5,3517,49,14
6272,1414,896918400,897264000,0,0,False,0,False,False,9,11,9,5390,4581,20
6273,1414,898128000,898387200,11,0,False,10,False,False,9,11,9,5390,4581,19
6274,1414,899337600,899683200,0,0,False,0,False,False,9,11,9,5390,4581,65
6275,1414,901152000,901497600,9,0,False,8,False,False,9,11,9,5390,4581,18
6276,1414,902361600,902707200,9,0,False,23,False,True,9,11,9,5390,4581,66
6277,1415,904176000,904521600,5,0,False,10,False,False,9,5,9,5390,3517,12
6278,1416,907718400,907977600,12,0,False,61,False,True,12,2,12,3408,3864,69
6279,1417,907200000,907545600,4,0,False,99,True,True,3,4,3,3715,4729,25
6280,1417,908409600,908755200,0,0,False,0,False,False,3,4,3,3715,4729,23
6281,1417,909014400,909360000,0,0,False,0,False,False,3,4,3,3715,4729,24
6282,1418,912124800,912384000,12,0,False,7,False,False,3,12,3,3715,3408,23
6283,1418,913248000,913593600,0,0,False,0,False,False,3,12,3,3714,3408,26
62841,5490,1680580800,1680926400,6,27,True,7,False,False,6,27,6,544,6710,128
6285,1419,911520000,911865600,0,0,False,0,False,False,4,9,4,4729,5390,35
6286,1419,912211200,912384000,4,0,False,7,False,False,4,9,4,4729,5390,38
6287,1419,913334400,913680000,4,0,False,205,False,True,4,9,4,4729,5390,40
6288,1419,914630400,914889600,9,0,False,12,False,True,4,9,4,4729,5390,87
6289,1419,915235200,915494400,4,0,False,98,False,True,4,9,4,4729,5390,34
6290,1420,913939200,914284800,0,0,False,0,False,False,13,2,13,49,3864,210
6291,1420,914630400,914976000,13,0,False,4,False,False,13,2,13,49,3864,45
6292,1420,915235200,915580800,0,0,False,0,False,False,13,2,13,49,3864,100
6293,1421,912038400,912384000,11,0,False,4,False,False,11,10,11,4581,240,88
6294,1421,913248000,913420800,11,0,False,178,False,True,11,10,11,4581,240,73
6295,1421,914630400,914889600,11,0,False,9,False,False,11,10,11,4581,240,74
6296,1421,915235200,915580800,11,0,False,149,False,True,11,10,11,4581,240,52
6297,1421,916358400,916617600,11,0,False,351,False,True,11,10,11,4581,240,75
6298,1422,917481600,917740800,3,0,False,12,False,True,2,3,2,3864,3688,11
6299,1422,918086400,918345600,2,0,False,212,False,True,2,3,2,3864,3688,51
6300,1423,919123200,919468800,3,0,False,46,False,True,2,3,2,3864,3688,31
6301,1423,919814400,920160000,0,0,False,0,False,False,5,2,5,3517,3864,14
6302,1423,920505600,920851200,0,0,False,0,False,False,3,5,3,3688,3544,26
6303,1423,921196800,921456000,3,0,False,175,True,True,3,5,0,3688,3531,36
6304,1424,920073600,920419200,0,0,False,0,False,False,13,11,13,4069,4581,41
6305,1424,921110400,921456000,0,0,False,0,False,False,13,11,13,4069,4581,43
6306,1424,921715200,922060800,11,0,False,8,False,False,13,11,13,4069,4581,45
6307,1425,920592000,920851200,4,0,False,312,False,True,10,4,10,240,4712,54
6308,1425,921283200,921542400,10,0,False,10,False,False,10,4,10,240,4712,57
6309,1425,922406400,922752000,10,0,False,1,False,False,10,4,10,240,4712,55
6310,1425,923097600,923443200,4,0,False,176,False,True,10,4,10,240,4712,56
65805,5917,1686130200,1686475800,4,2,False,209,False,True,4,2,0,8095,576,12
6617,1358,770515200,770860800,9,0,False,90,True,True,9,13,9,5385,4041,18
6618,1358,771724800,772070400,0,0,False,0,False,False,9,13,9,5385,4041,19
6619,1358,772934400,773366400,0,0,False,0,False,False,9,13,9,5385,4041,65
6620,1359,774748800,775008000,11,0,False,356,False,True,9,11,9,5385,4590,19
6621,1359,775958400,776304000,0,0,False,0,False,False,9,11,9,5385,4590,66
6622,1359,777168000,777427200,9,0,False,8,False,False,9,11,9,5385,4590,12
6623,1360,776390400,776736000,3,0,False,301,False,True,5,3,5,3517,3673,71
6625,1360,777859200,778032000,3,0,False,52,True,True,5,3,5,3517,3673,68
6626,1361,781833600,782265600,0,0,False,0,False,False,12,5,12,3406,3517,69
6627,1361,782611200,782956800,0,0,False,0,False,False,12,5,12,3406,3517,70
6628,1361,783129600,783561600,0,0,False,0,False,False,12,5,12,3406,3517,69
6629,1362,780710400,781056000,3,0,False,1,False,False,3,4,3,3673,4729,24
6630,1362,781315200,781660800,0,0,False,0,False,False,3,4,3,3673,4729,25
6631,1362,783648000,783993600,0,0,False,0,False,False,3,4,3,3673,4729,26
6632,1363,785116800,785462400,2,0,False,96,False,True,2,10,2,3864,4194,81
