innings_player,innings_runs_scored,innings_runs_scored_num,innings_minutes_batted,innings_batted_flag,innings_not_out_flag,innings_balls_faced,innings_boundary_fours,innings_boundary_sixes,innings_batting_strike_rate,innings_number,opposition,ground,innings_date,country,50s,100s,innings_runs_scored_buckets,innings_overs_bowled,innings_bowled_flag,innings_maidens_bowled,innings_runs_conceded,innings_wickets_taken,4_wickets,5_wickets,10_wickets,innings_wickets_taken_buckets,innings_economy_rate
TG Southee,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,4.0,1,0,28,3,1,0,0,0-4,7.00
IG Butler,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-13,New Zealand,,,,4.0,1,0,28,3,1,0,0,0-4,7.00
TG Southee,,,,,,,,,,1,v South Africa,Wellington,2012-02-17,New Zealand,,,,4.0,1,0,28,3,1,0,0,0-4,7.00
TD Astle,,,,,,,,,,1,v Sri Lanka,Pallekele,2019-09-06,New Zealand,,,,4.0,1,0,28,3,1,0,0,0-4,7.00
SHA Rance,,,,,,,,,,2,v West Indies,Nelson,2017-12-29,New Zealand,,,,4.0,1,0,30,3,1,0,0,0-4,7.50
IS Sodhi,,,,,,,,,,2,v Sri Lanka,Auckland,2019-01-11,New Zealand,,,,3.5,1,0,30,3,1,0,0,0-4,7.82
MD Bates,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,4.0,1,0,31,3,1,0,0,0-4,7.75
DAJ Bracewell,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,4.0,1,0,31,3,1,0,0,0-4,7.75
LH Ferguson,,,,,,,,,,1,v Bangladesh,Napier,2017-01-03,New Zealand,,,,4.0,1,0,32,3,1,0,0,0-4,8.00
JDP Oram,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,4.0,1,0,33,3,1,0,0,0-4,8.25
KD Mills,,,,,,,,,,2,v Bangladesh,Pallekele,2012-09-21,New Zealand,,,,4.0,1,0,33,3,1,0,0,0-4,8.25
DAJ Bracewell,,,,,,,,,,1,v South Africa,East London,2012-12-23,New Zealand,,,,3.0,1,0,33,3,1,0,0,0-4,11.00
SHA Rance,,,,,,,,,,1,v Sri Lanka,Pallekele,2019-09-03,New Zealand,,,,4.0,1,0,33,3,1,0,0,0-4,8.25
IS Sodhi,,,,,,,,,,2,v Bangladesh,Mount Maunganui,2017-01-06,New Zealand,,,,4.0,1,0,36,3,1,0,0,0-4,9.00
TG Southee,,,,,,,,,,2,v West Indies,Nelson,2017-12-29,New Zealand,,,,4.0,1,0,36,3,1,0,0,0-4,9.00
KD Mills,,,,,,,,,,1,v Pakistan,Auckland,2010-12-26,New Zealand,,,,4.0,1,0,37,3,1,0,0,0-4,9.25
TG Southee,,,,,,,,,,2,v Bangladesh,Dhaka,2013-11-06,New Zealand,,,,4.0,1,0,38,3,1,0,0,0-4,9.50
KD Mills,,,,,,,,,,1,v Australia,Auckland,2005-02-17,New Zealand,,,,4.0,1,0,44,3,1,0,0,0-4,11.00
MJ Henry,,,,,,,,,,2,v Sri Lanka,Mount Maunganui,2016-01-07,New Zealand,,,,4.0,1,0,44,3,1,0,0,0-4,11.00
TA Boult,,,,,,,,,,1,v England,Hamilton,2018-02-18,New Zealand,,,,4.0,1,0,50,3,1,0,0,0-4,12.50
TA Boult,,,,,,,,,,1,v South Africa,Auckland,2017-02-17,New Zealand,,,,4.0,1,0,8,2,1,0,0,0-4,2.00
IG Butler,,,,,,,,,,2,v England,Hamilton,2013-02-12,New Zealand,,,,4.0,1,0,9,2,1,0,0,0-4,2.25
DL Vettori,,,,,,,,,,1,v Zimbabwe,Providence,2010-05-04,New Zealand,,,,3.1,1,0,10,2,1,0,0,0-4,3.15
AF Milne,,,,,,,,,,2,v Zimbabwe,Harare,2015-08-09,New Zealand,,,,4.0,1,0,10,2,1,0,0,0-4,2.50
DAJ Bracewell,,,,,,,,,,2,v West Indies,Nelson,2017-12-29,New Zealand,,,,2.0,1,0,10,2,1,0,0,0-4,5.00
MR Gillespie,,,,,,,,,,2,v South Africa,Durban,2007-09-19,New Zealand,,,,3.1,1,1,11,2,1,0,0,0-4,3.47
DL Vettori,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,4.0,1,0,11,2,1,0,0,0-4,2.75
SE Bond,,,,,,,,,,1,v Kenya,Durban,2007-09-12,New Zealand,,,,4.0,1,1,12,2,1,0,0,0-4,3.00
JS Patel,,,,,,,,,,2,v West Indies,Hamilton,2008-12-28,New Zealand,,,,2.0,1,1,12,2,1,0,0,0-4,6.00
KD Mills,,,,,,,,,,2,v Ireland,Nottingham,2009-06-11,New Zealand,,,,2.4,1,0,12,2,1,0,0,0-4,4.50
JEC Franklin,,,,,,,,,,1,v Pakistan,Christchurch,2010-12-30,New Zealand,,,,3.0,1,0,12,2,1,0,0,0-4,4.00
IG Butler,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,4.0,1,0,13,2,1,0,0,0-4,3.25
TG Southee,,,,,,,,,,1,v India,Thiruvananthapuram,2017-11-07,New Zealand,,,,2.0,1,0,13,2,1,0,0,0-4,6.50
CS Martin,,,,,,,,,,1,v Kenya,Durban,2007-09-12,New Zealand,,,,4.0,1,1,14,2,1,0,0,0-4,3.50
MJ Santner,,,,,,,,,,1,v Pakistan,Auckland,2016-01-15,New Zealand,,,,4.0,1,0,14,2,1,0,0,0-4,3.50
TA Boult,,,,,,,,,,2,v Australia,Sydney,2018-02-03,New Zealand,,,,3.0,1,0,14,2,1,0,0,0-4,4.66
SE Bond,,,,,,,,,,1,v West Indies,Auckland,2006-02-16,New Zealand,,,,4.0,1,0,15,2,1,0,0,0-4,3.75
NL McCullum,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,4.0,1,0,15,2,1,0,0,0-4,3.75
NL McCullum,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-23,New Zealand,,,,4.0,1,0,15,2,1,0,0,0-4,3.75
KD Mills,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,4.0,1,0,15,2,1,0,0,0-4,3.75
NL McCullum,,,,,,,,,,2,v India,Nagpur,2016-03-15,New Zealand,,,,3.0,1,0,15,2,1,0,0,0-4,5.00
MJ Santner,,,,,,,,,,1,v Pakistan,Wellington,2018-01-22,New Zealand,,,,4.0,1,0,15,2,1,0,0,0-4,3.75
DR Tuffey,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,4.0,1,0,16,2,1,0,0,0-4,4.00
JDP Oram,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,2.3,1,0,16,2,1,0,0,0-4,6.40
SB Styris,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,3.0,1,0,16,2,1,0,0,0-4,5.33
AP Devcich,,,,,,,,,,2,v Pakistan,Dubai (DSC),2014-12-05,New Zealand,,,,4.0,1,0,16,2,1,0,0,0-4,4.00
BM Wheeler,,,,,,,,,,2,v Bangladesh,Mount Maunganui,2017-01-06,New Zealand,,,,2.1,1,0,16,2,1,0,0,0-4,7.38
KS Williamson,,,,,,,,,,2,v Bangladesh,Mount Maunganui,2017-01-06,New Zealand,,,,4.0,1,0,16,2,1,0,0,0-4,4.00
JS Patel,,,,,,,,,,2,v South Africa,Johannesburg,2007-11-23,New Zealand,,,,4.0,1,0,17,2,1,0,0,0-4,4.25
SE Bond,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,4.0,1,1,17,2,1,0,0,0-4,4.25
KD Mills,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,4.0,1,0,17,2,1,0,0,0-4,4.25
NL McCullum,,,,,,,,,,1,v Zimbabwe,Harare,2011-10-15,New Zealand,,,,3.0,1,0,17,2,1,0,0,0-4,5.66
KD Mills,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,3.0,1,0,17,2,1,0,0,0-4,5.66
CJ Anderson,,,,,,,,,,2,v Pakistan,Wellington,2016-01-22,New Zealand,,,,3.0,1,0,17,2,1,0,0,0-4,5.66
DL Vettori,,,,,,,,,,1,v Kenya,Durban,2007-09-12,New Zealand,,,,4.0,1,0,18,2,1,0,0,0-4,4.50
NL McCullum,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,3.0,1,0,18,2,1,0,0,0-4,6.00
TG Southee,,,,,,,,,,1,v Sri Lanka,Pallekele,2019-09-03,New Zealand,,,,4.0,1,0,18,2,1,0,0,0-4,4.50
DL Vettori,,,,,,,,,,2,v West Indies,Hamilton,2008-12-28,New Zealand,,,,4.0,1,0,19,2,1,0,0,0-4,4.75
NL McCullum,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,3.0,1,0,19,2,1,0,0,0-4,6.33
NL McCullum,,,,,,,,,,1,v West Indies,Pallekele,2012-10-01,New Zealand,,,,4.0,1,0,19,2,1,0,0,0-4,4.75
AR Adams,,,,,,,,,,1,v Sri Lanka,Auckland,2006-12-26,New Zealand,,,,4.0,1,0,20,2,1,0,0,0-4,5.00
SE Bond,,,,,,,,,,2,v England,Durban,2007-09-18,New Zealand,,,,4.0,1,0,20,2,1,0,0,0-4,5.00
DL Vettori,,,,,,,,,,2,v England,Durban,2007-09-18,New Zealand,,,,4.0,1,0,20,2,1,0,0,0-4,5.00
DL Vettori,,,,,,,,,,2,v Pakistan,The Oval,2009-06-13,New Zealand,,,,4.0,1,0,20,2,1,0,0,0-4,5.00
AJ McKay,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,3.4,1,0,20,2,1,0,0,0-4,5.45
RJ Nicol,,,,,,,,,,1,v South Africa,Auckland,2012-02-22,New Zealand,,,,3.0,1,0,20,2,1,0,0,0-4,6.66
TG Southee,,,,,,,,,,1,v West Indies,Roseau,2014-07-05,New Zealand,,,,4.0,1,0,20,2,1,0,0,0-4,5.00
TG Southee,,,,,,,,,,1,v Sri Lanka,Pallekele,2019-09-01,New Zealand,,,,4.0,1,0,20,2,1,0,0,0-4,5.00
CJ Anderson,,,,,,,,,,2,v Bangladesh,Dhaka,2013-11-06,New Zealand,,,,4.0,1,0,21,2,1,0,0,0-4,5.25
TG Southee,,,,,,,,,,1,v England,Christchurch,2008-02-07,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
KD Mills,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-04,New Zealand,,,,3.0,1,0,22,2,1,0,0,0-4,7.33
TG Southee,,,,,,,,,,1,v South Africa,Auckland,2012-02-22,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
AF Milne,,,,,,,,,,1,v West Indies,Wellington,2014-01-15,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
TA Boult,,,,,,,,,,1,v West Indies,Roseau,2014-07-06,New Zealand,,,,4.0,1,1,22,2,1,0,0,0-4,5.50
BM Wheeler,,,,,,,,,,1,v Bangladesh,Napier,2017-01-03,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
IS Sodhi,,,,,,,,,,2,v Bangladesh,Mount Maunganui,2017-01-08,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
C de Grandhomme,,,,,,,,,,1,v South Africa,Auckland,2017-02-17,New Zealand,,,,3.0,1,0,22,2,1,0,0,0-4,7.33
TG Southee,,,,,,,,,,1,v England,Hamilton,2018-02-18,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
LH Ferguson,,,,,,,,,,2,v India,Wellington,2019-02-06,New Zealand,,,,4.0,1,0,22,2,1,0,0,0-4,5.50
DL Vettori,,,,,,,,,,2,v Sri Lanka,Johannesburg,2007-09-15,New Zealand,,,,4.0,1,0,23,2,1,0,0,0-4,5.75
MJ McClenaghan,,,,,,,,,,1,v Pakistan,Hamilton,2016-01-17,New Zealand,,,,4.0,1,0,23,2,1,0,0,0-4,5.75
IS Sodhi,,,,,,,,,,1,v India,Thiruvananthapuram,2017-11-07,New Zealand,,,,2.0,1,0,23,2,1,0,0,0-4,11.50
AJ Redmond,,,,,,,,,,1,v Pakistan,Dubai (DSC),2009-11-12,New Zealand,,,,2.5,1,0,24,2,1,0,0,0-4,8.47
MJ McClenaghan,,,,,,,,,,1,v South Africa,Port Elizabeth,2012-12-26,New Zealand,,,,4.0,1,0,24,2,1,0,0,0-4,6.00
MJ McClenaghan,,,,,,,,,,2,v England,Hamilton,2013-02-12,New Zealand,,,,4.0,1,0,24,2,1,0,0,0-4,6.00
MJ McClenaghan,,,,,,,,,,1,v Sri Lanka,Chattogram,2014-03-31,New Zealand,,,,4.0,1,0,24,2,1,0,0,0-4,6.00
MJ Santner,,,,,,,,,,1,v Sri Lanka,Auckland,2016-01-10,New Zealand,,,,4.0,1,0,24,2,1,0,0,0-4,6.00
MJ Santner,,,,,,,,,,1,v Pakistan,Mount Maunganui,2018-01-28,New Zealand,,,,4.0,1,0,24,2,1,0,0,0-4,6.00
MJ Santner,,,,,,,,,,2,v India,Wellington,2019-02-06,New Zealand,,,,4.0,1,0,24,2,1,0,0,0-4,6.00
SE Bond,,,,,,,,,,1,v South Africa,Johannesburg,2005-10-21,New Zealand,,,,3.3,1,0,25,2,1,0,0,0-4,7.14
IS Sodhi,,,,,,,,,,1,v India,Delhi,2017-11-01,New Zealand,,,,4.0,1,0,25,2,1,0,0,0-4,6.25
IS Sodhi,,,,,,,,,,2,v West Indies,Mount Maunganui,2018-01-03,New Zealand,,,,4.0,1,0,25,2,1,0,0,0-4,6.25
AF Milne,,,,,,,,,,2,v Pakistan,Dubai (DSC),2018-11-02,New Zealand,,,,2.4,1,0,25,2,1,0,0,0-4,9.37
TG Southee,,,,,,,,,,2,v England,Wellington,2019-11-03,New Zealand,,,,4.0,1,0,25,2,1,0,0,0-4,6.25
LH Ferguson,,,,,,,,,,2,v England,Nelson,2019-11-05,New Zealand,,,,4.0,1,0,25,2,1,0,0,0-4,6.25
BM Tickner,,,,,,,,,,2,v England,Nelson,2019-11-05,New Zealand,,,,4.0,1,0,25,2,1,0,0,0-4,6.25
TG Southee,,,,,,,,,,2,v Pakistan,Hamilton,2010-12-28,New Zealand,,,,4.0,1,0,26,2,1,0,0,0-4,6.50
JEC Franklin,,,,,,,,,,2,v India,Chennai,2012-09-11,New Zealand,,,,4.0,1,0,26,2,1,0,0,0-4,6.50
AF Milne,,,,,,,,,,2,v Pakistan,Mohali,2016-03-22,New Zealand,,,,4.0,1,0,26,2,1,0,0,0-4,6.50
IS Sodhi,,,,,,,,,,2,v India,Wellington,2019-02-06,New Zealand,,,,3.0,1,0,26,2,1,0,0,0-4,8.66
IS Sodhi,,,,,,,,,,2,v South Africa,Centurion,2015-08-16,New Zealand,,,,4.0,1,0,27,2,1,0,0,0-4,6.75
DJ Mitchell,,,,,,,,,,2,v India,Hamilton,2019-02-10,New Zealand,,,,3.0,1,0,27,2,1,0,0,0-4,9.00
CJ Anderson,,,,,,,,,,1,v South Africa,Chattogram,2014-03-24,New Zealand,,,,3.0,1,0,28,2,1,0,0,0-4,9.33
TA Boult,,,,,,,,,,1,v West Indies,Roseau,2014-07-05,New Zealand,,,,4.0,1,0,28,2,1,0,0,0-4,7.00
MJ Santner,,,,,,,,,,1,v England,Manchester,2015-06-23,New Zealand,,,,4.0,1,0,28,2,1,0,0,0-4,7.00
MJ McClenaghan,,,,,,,,,,2,v South Africa,Centurion,2015-08-16,New Zealand,,,,4.0,1,0,28,2,1,0,0,0-4,7.00
AF Milne,,,,,,,,,,1,v Pakistan,Abu Dhabi,2018-10-31,New Zealand,,,,4.0,1,0,28,2,1,0,0,0-4,7.00
IG Butler,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
IG Butler,,,,,,,,,,2,v Sri Lanka,Colombo (RPS),2009-09-02,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
SE Bond,,,,,,,,,,2,v England,Gros Islet,2010-05-10,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
CJ Anderson,,,,,,,,,,2,v Australia,Dharamsala,2016-03-18,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
MJ Santner,,,,,,,,,,2,v Pakistan,Mohali,2016-03-22,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
TA Boult,,,,,,,,,,2,v West Indies,Mount Maunganui,2018-01-03,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
MJ Santner,,,,,,,,,,2,v England,Wellington,2018-02-13,New Zealand,,,,4.0,1,0,29,2,1,0,0,0-4,7.25
IE O'Brien,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,4.0,1,0,30,2,1,0,0,0-4,7.50
MJ Santner,,,,,,,,,,2,v Australia,Dharamsala,2016-03-18,New Zealand,,,,4.0,1,0,30,2,1,0,0,0-4,7.50
TG Southee,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,4.0,1,0,31,2,1,0,0,0-4,7.75
NL McCullum,,,,,,,,,,2,v South Africa,Centurion,2015-08-16,New Zealand,,,,4.0,1,0,31,2,1,0,0,0-4,7.75
DL Vettori,,,,,,,,,,1,v Sri Lanka,Nottingham,2009-06-16,New Zealand,,,,4.0,1,0,32,2,1,0,0,0-4,8.00
SE Bond,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,4.0,1,0,32,2,1,0,0,0-4,8.00
JEC Franklin,,,,,,,,,,2,v Australia,Christchurch,2010-02-28,New Zealand,,,,3.0,1,0,32,2,1,0,0,0-4,10.66
KD Mills,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,4.0,1,0,32,2,1,0,0,0-4,8.00
CJ Anderson,,,,,,,,,,1,v England,Chattogram,2014-03-22,New Zealand,,,,4.0,1,0,32,2,1,0,0,0-4,8.00
CJ Anderson,,,,,,,,,,1,v West Indies,Roseau,2014-07-05,New Zealand,,,,4.0,1,0,32,2,1,0,0,0-4,8.00
MJ Santner,,,,,,,,,,2,v India,Hamilton,2019-02-10,New Zealand,,,,3.0,1,0,32,2,1,0,0,0-4,10.66
SB Styris,,,,,,,,,,1,v West Indies,Auckland,2006-02-16,New Zealand,,,,4.0,1,0,33,2,1,0,0,0-4,8.25
KD Mills,,,,,,,,,,2,v Pakistan,Bridgetown,2010-05-08,New Zealand,,,,4.0,1,0,33,2,1,0,0,0-4,8.25
MJ McClenaghan,,,,,,,,,,2,v Zimbabwe,Harare,2015-08-09,New Zealand,,,,4.0,1,0,33,2,1,0,0,0-4,8.25
CS Martin,,,,,,,,,,1,v England,Auckland,2008-02-05,New Zealand,,,,4.0,1,0,34,2,1,0,0,0-4,8.50
JS Patel,,,,,,,,,,2,v West Indies,Auckland,2008-12-26,New Zealand,,,,4.0,1,0,34,2,1,0,0,0-4,8.50
IE O'Brien,,,,,,,,,,1,v Australia,Sydney,2009-02-15,New Zealand,,,,4.0,1,0,34,2,1,0,0,0-4,8.50
JEC Franklin,,,,,,,,,,2,v Sri Lanka,Pallekele,2012-09-27,New Zealand,,,,4.0,1,0,34,2,1,0,0,0-4,8.50
LH Ferguson,,,,,,,,,,2,v England,Wellington,2019-11-03,New Zealand,,,,4.0,1,0,34,2,1,0,0,0-4,8.50
SE Bond,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,4.0,1,0,35,2,1,0,0,0-4,8.75
DAJ Bracewell,,,,,,,,,,1,v South Africa,Port Elizabeth,2012-12-26,New Zealand,,,,3.0,1,0,35,2,1,0,0,0-4,11.66
IE O'Brien,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,4.0,1,0,36,2,1,0,0,0-4,9.00
AF Milne,,,,,,,,,,1,v Sri Lanka,Auckland,2016-01-10,New Zealand,,,,4.0,1,0,36,2,1,0,0,0-4,9.00
BM Wheeler,,,,,,,,,,1,v Pakistan,Auckland,2018-01-25,New Zealand,,,,4.0,1,0,36,2,1,0,0,0-4,9.00
MJ McClenaghan,,,,,,,,,,1,v England,Manchester,2015-06-23,New Zealand,,,,4.0,1,0,37,2,1,0,0,0-4,9.25
IS Sodhi,,,,,,,,,,2,v England,Wellington,2019-11-03,New Zealand,,,,4.0,1,0,37,2,1,0,0,0-4,9.25
SC Kuggeleijn,,,,,,,,,,1,v Sri Lanka,Pallekele,2019-09-03,New Zealand,,,,4.0,1,0,38,2,1,0,0,0-4,9.50
MR Gillespie,,,,,,,,,,1,v Australia,Perth,2007-12-11,New Zealand,,,,4.0,1,1,39,2,1,0,0,0-4,9.75
JS Patel,,,,,,,,,,1,v Australia,Perth,2007-12-11,New Zealand,,,,4.0,1,0,40,2,1,0,0,0-4,10.00
TA Boult,,,,,,,,,,1,v England,Auckland,2013-02-09,New Zealand,,,,4.0,1,0,40,2,1,0,0,0-4,10.00
AM Ellis,,,,,,,,,,1,v England,Auckland,2013-02-09,New Zealand,,,,3.0,1,0,40,2,1,0,0,0-4,13.33
C de Grandhomme,,,,,,,,,,1,v Pakistan,Dubai (DSC),2018-11-04,New Zealand,,,,4.0,1,0,41,2,1,0,0,0-4,10.25
IG Butler,,,,,,,,,,1,v India,Wellington,2009-02-27,New Zealand,,,,4.0,1,0,42,2,1,0,0,0-4,10.50
RM Hira,,,,,,,,,,1,v England,Auckland,2013-02-09,New Zealand,,,,4.0,1,0,42,2,1,0,0,0-4,10.50
IS Sodhi,,,,,,,,,,2,v England,Delhi,2016-03-30,New Zealand,,,,4.0,1,0,42,2,1,0,0,0-4,10.50
KD Mills,,,,,,,,,,1,v England,Auckland,2008-02-05,New Zealand,,,,4.0,1,0,43,2,1,0,0,0-4,10.75
PA Hitchcock,,,,,,,,,,1,v England,Christchurch,2008-02-07,New Zealand,,,,3.0,1,0,43,2,1,0,0,0-4,14.33
JDP Oram,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,4.0,1,0,44,2,1,0,0,0-4,11.00
TG Southee,,,,,,,,,,1,v South Africa,Chattogram,2014-03-24,New Zealand,,,,4.0,1,0,46,2,1,0,0,0-4,11.50
TA Boult,,,,,,,,,,2,v England,Wellington,2018-02-13,New Zealand,,,,4.0,1,0,46,2,1,0,0,0-4,11.50
IS Sodhi,,,,,,,,,,1,v Pakistan,Mount Maunganui,2018-01-28,New Zealand,,,,4.0,1,0,47,2,1,0,0,0-4,11.75
TA Boult,,,,,,,,,,2,v Bangladesh,Mount Maunganui,2017-01-08,New Zealand,,,,4.0,1,0,48,2,1,0,0,0-4,12.00
IS Sodhi,,,,,,,,,,2,v England,Wellington,2018-02-13,New Zealand,,,,4.0,1,0,49,2,1,0,0,0-4,12.25
JD Ryder,,,,,,,,,,1,v England,Auckland,2008-02-05,New Zealand,,,,1.0,1,0,2,1,1,0,0,0-4,2.00
MJ McClenaghan,,,,,,,,,,1,v England,The Oval,2013-06-27,New Zealand,,,,0.2,1,0,2,1,1,0,0,0-4,6.00
JDP Oram,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-23,New Zealand,,,,2.0,1,0,3,1,1,0,0,0-4,1.50
MJ McClenaghan,,,,,,,,,,2,v Bangladesh,Kolkata,2016-03-26,New Zealand,,,,1.0,1,0,3,1,1,0,0,0-4,3.00
AK Kitchen,,,,,,,,,,1,v Pakistan,Wellington,2018-01-22,New Zealand,,,,1.0,1,0,3,1,1,0,0,0-4,3.00
SB Styris,,,,,,,,,,2,v South Africa,Johannesburg,2007-11-23,New Zealand,,,,1.0,1,0,4,1,1,0,0,0-4,4.00
KS Williamson,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,1.0,1,0,6,1,1,0,0,0-4,6.00
NL McCullum,,,,,,,,,,2,v Bangladesh,Kolkata,2016-03-26,New Zealand,,,,2.0,1,0,6,1,1,0,0,0-4,3.00
JD Ryder,,,,,,,,,,1,v India,Christchurch,2009-02-25,New Zealand,,,,2.0,1,0,7,1,1,0,0,0-4,3.50
JEC Franklin,,,,,,,,,,1,v Pakistan,Pallekele,2012-09-23,New Zealand,,,,1.0,1,0,7,1,1,0,0,0-4,7.00
GD Elliott,,,,,,,,,,2,v Zimbabwe,Harare,2015-08-09,New Zealand,,,,1.0,1,0,7,1,1,0,0,0-4,7.00
JS Patel,,,,,,,,,,1,v Sri Lanka,Auckland,2006-12-26,New Zealand,,,,1.2,1,0,8,1,1,0,0,0-4,6.00
JEC Franklin,,,,,,,,,,1,v Bangladesh,Hamilton,2010-02-03,New Zealand,,,,1.0,1,0,8,1,1,0,0,0-4,8.00
DAJ Bracewell,,,,,,,,,,2,v England,Pallekele,2012-09-29,New Zealand,,,,0.5,1,0,8,1,1,0,0,0-4,9.60
NL McCullum,,,,,,,,,,1,v Sri Lanka,Chattogram,2014-03-31,New Zealand,,,,2.0,1,0,8,1,1,0,0,0-4,4.00
AF Milne,,,,,,,,,,2,v India,Nagpur,2016-03-15,New Zealand,,,,2.1,1,0,8,1,1,0,0,0-4,3.69
MJ Henry,,,,,,,,,,2,v Pakistan,Dubai (DSC),2014-12-05,New Zealand,,,,2.0,1,0,9,1,1,0,0,0-4,4.50
KS Williamson,,,,,,,,,,2,v Bangladesh,Mount Maunganui,2017-01-08,New Zealand,,,,2.0,1,0,9,1,1,0,0,0-4,4.50
DJ Mitchell,,,,,,,,,,2,v England,Wellington,2019-11-03,New Zealand,,,,1.5,1,0,9,1,1,0,0,0-4,4.90
SB Styris,,,,,,,,,,1,v South Africa,Lord's,2009-06-09,New Zealand,,,,2.0,1,0,10,1,1,0,0,0-4,5.00
RJ Nicol,,,,,,,,,,2,v South Africa,Hamilton,2012-02-19,New Zealand,,,,1.0,1,0,10,1,1,0,0,0-4,10.00
GD Elliott,,,,,,,,,,1,v Australia,Sydney,2009-02-15,New Zealand,,,,1.0,1,0,11,1,1,0,0,0-4,11.00
DL Vettori,,,,,,,,,,2,v Sri Lanka,Lauderhill,2010-05-22,New Zealand,,,,4.0,1,0,11,1,1,0,0,0-4,2.75
NL McCullum,,,,,,,,,,1,v Zimbabwe,Auckland,2012-02-11,New Zealand,,,,2.0,1,0,11,1,1,0,0,0-4,5.50
RJ Nicol,,,,,,,,,,1,v West Indies,Lauderhill,2012-07-01,New Zealand,,,,2.0,1,0,11,1,1,0,0,0-4,5.50
KS Williamson,,,,,,,,,,1,v West Indies,Roseau,2014-07-06,New Zealand,,,,2.0,1,0,11,1,1,0,0,0-4,5.50
RM Hira,,,,,,,,,,1,v South Africa,Wellington,2012-02-17,New Zealand,,,,2.0,1,0,12,1,1,0,0,0-4,6.00
C Munro,,,,,,,,,,1,v Pakistan,Wellington,2018-01-22,New Zealand,,,,0.4,1,0,12,1,1,0,0,0-4,18.00
MR Gillespie,,,,,,,,,,1,v Sri Lanka,Auckland,2006-12-26,New Zealand,,,,3.1,1,0,13,1,1,0,0,0-4,4.10
DL Vettori,,,,,,,,,,2,v Australia,Wellington,2010-02-26,New Zealand,,,,4.0,1,0,13,1,1,0,0,0-4,3.25
SB Styris,,,,,,,,,,1,v Sri Lanka,Providence,2010-04-30,New Zealand,,,,2.0,1,0,13,1,1,0,0,0-4,6.50
TA Boult,,,,,,,,,,1,v India,Thiruvananthapuram,2017-11-07,New Zealand,,,,2.0,1,0,13,1,1,0,0,0-4,6.50
DJ Mitchell,,,,,,,,,,2,v India,Wellington,2019-02-06,New Zealand,,,,2.2,1,0,13,1,1,0,0,0-4,5.57
