innings_player,innings_runs_scored,innings_runs_scored_num,innings_minutes_batted,innings_batted_flag,innings_not_out_flag,innings_balls_faced,innings_boundary_fours,innings_boundary_sixes,innings_batting_strike_rate,innings_number,opposition,ground,innings_date,country,50s,100s,innings_runs_scored_buckets,innings_overs_bowled,innings_bowled_flag,innings_maidens_bowled,innings_runs_conceded,innings_wickets_taken,4_wickets,5_wickets,10_wickets,innings_wickets_taken_buckets,innings_economy_rate
SR Taylor,41,41,,1,0,25,4,2,164.00,1,v SL Women,Gros Islet,2018-11-16,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,41,41,,1,0,44,4,1,93.18,2,v PAK Women,Karachi,2019-02-01,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40*,40,69,1,1,56,1,0,71.42,2,v ENG Women,Hove,2012-09-15,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,40*,40,65,1,1,42,3,0,95.23,2,v NZ Women,Kingstown,2014-09-25,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,40,40,,1,0,27,5,1,148.14,2,v Neth Women,Utrecht,2008-07-01,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,,1,0,33,3,2,121.21,2,v NZ Women,Gros Islet,2010-05-14,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,,1,0,33,4,0,121.21,1,v SL Women,Colombo (RPS),2013-03-07,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,76,1,0,47,3,0,85.10,1,v ENG Women,Bridgetown,2013-10-18,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,55,1,0,43,2,0,93.02,1,v ENG Women,Bridgetown,2013-10-24,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,40,40,47,1,0,35,4,1,114.28,2,v AUS Women,Dhaka,2014-04-03,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,,1,0,41,4,0,97.56,1,v SL Women,Colombo (RPS),2015-05-23,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,40,40,45,1,0,31,1,4,129.03,2,v SA Women,Durban,2016-03-04,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,54,1,0,48,5,0,83.33,1,v PAK Women,Chennai,2016-03-16,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,40,40,63,1,0,41,2,1,97.56,1,v Bdesh Wmn,Chennai,2016-03-20,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,40,40,,1,0,28,6,1,142.85,1,v NZ Women,Hamilton,2018-03-25,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,39*,39,,1,1,,,,,2,v India Women,Roseau,2012-02-22,West Indies Women,0,0,0-49,,,,,,,,,,
CP Jack,39,39,44,1,0,39,2,2,100.00,2,v ENG Women,Basseterre,2009-11-09,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,39,39,53,1,0,44,4,0,88.63,2,v SA Women,Potchefstroom (Uni),2010-10-14,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,39,39,21,1,0,22,5,2,177.27,2,v SL Women,Potchefstroom (Uni),2010-10-16,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,39,39,42,1,0,33,6,1,118.18,1,v AUS Women,Bridgetown,2019-09-16,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,38*,38,,1,1,39,3,1,97.43,2,v PAK Women,St George's,2015-10-29,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,38*,38,62,1,1,41,3,0,92.68,2,v NZ Women,New Plymouth,2018-03-20,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,38,38,,1,0,35,6,0,108.57,2,v SL Women,Colombo (RPS),2015-05-26,West Indies Women,0,0,0-49,,,,,,,,,,
NY McLean,38,38,48,1,0,41,4,0,92.68,1,v SA Women,Bridgetown,2018-09-24,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,37*,37,,1,1,58,2,0,63.79,2,v India Women,Roseau,2012-02-23,West Indies Women,0,0,0-49,,,,,,,,,,
PY Lavine,37,37,47,1,0,40,5,0,92.50,2,v ENG Women,Basseterre,2009-11-10,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,37,37,31,1,0,31,3,0,119.35,2,v India Women,Ahmedabad,2011-01-24,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,37,37,,1,0,49,2,1,75.51,1,v India Women,Basseterre,2012-02-27,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,37,37,44,1,0,39,5,0,94.87,2,v ENG Women,Manchester,2012-09-10,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,37,37,43,1,0,37,5,0,100.00,1,v SL Women,Coolidge,2017-10-19,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,36*,36,48,1,1,28,4,1,128.57,2,v AUS Women,Dhaka,2014-04-03,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,35*,35,42,1,1,30,1,1,116.66,2,v SA Women,Tarouba,2018-09-28,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,35,35,57,1,0,51,3,0,68.62,1,v India Women,Ahmedabad,2011-01-22,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,35,35,54,1,0,43,4,0,81.39,2,v NZ Women,Galle,2012-09-26,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,35,35,64,1,0,47,1,0,74.46,1,v ENG Women,Dharamsala,2016-03-24,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,35,35,24,1,0,21,5,0,166.66,1,v India Women,Vijayawada,2016-11-20,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,34*,34,,1,1,23,4,1,147.82,1,v India Women,Basseterre,2012-02-27,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,34*,34,,1,1,39,3,0,87.17,2,v SL Women,Colombo (RPS),2013-03-01,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,34,34,37,1,0,34,3,1,100.00,1,v Bdesh Wmn,Sylhet,2014-03-26,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,34,34,,1,0,34,3,1,100.00,1,v AUS Women,Sydney,2014-11-09,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,34,34,68,1,0,40,2,0,85.00,1,v SL Women,Coolidge,2017-10-22,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,34,34,45,1,0,33,4,0,103.03,1,v Ire Women,Dublin,2019-05-28,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,33*,33,38,1,1,30,6,0,110.00,2,v SA Women,Galle,2012-09-30,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,33*,33,,1,1,46,3,0,71.73,2,v SA Women,Gros Islet,2013-01-19,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,33,33,,1,0,28,1,1,117.85,2,v SA Women,Gros Islet,2013-01-20,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,33,33,,1,0,31,5,0,106.45,1,v NZ Women,Hamilton,2018-03-25,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,33,33,38,1,0,32,2,2,103.12,1,v Ire Women,Dublin,2019-05-28,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,32*,32,46,1,1,32,2,2,100.00,2,v PAK Women,St Andrew's,2011-09-07,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,32*,32,,1,1,33,5,0,96.96,2,v SL Women,Colombo (RPS),2015-05-26,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,32,32,40,1,0,36,3,0,88.88,1,v ENG Women,Basseterre,2010-05-07,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,32,32,58,1,0,42,4,0,76.19,2,v SL Women,Port of Spain,2012-05-07,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,32,32,25,1,0,19,0,3,168.42,1,v ENG Women,Bridgetown,2013-10-18,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,32,32,,1,0,24,2,1,133.33,1,v Bdesh Wmn,Providence,2018-11-09,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,32,32,,1,0,36,2,2,88.88,1,v SA Women,Gros Islet,2018-11-14,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,32,32,,1,0,30,2,1,106.66,2,v PAK Women,Karachi,2019-02-01,West Indies Women,0,0,0-49,,,,,,,,,,
CN Nation,32,32,21,1,0,20,4,2,160.00,2,v ENG Women,Northampton,2019-06-21,West Indies Women,0,0,0-49,,,,,,,,,,
NAJ George,31,31,,1,0,39,5,0,79.48,2,v Neth Women,Utrecht,2008-07-01,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,31,31,,1,0,33,4,0,93.93,2,v India Women,North Sound,2012-02-19,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,31,31,,1,0,45,4,0,68.88,2,v AUS Women,Colombo (RPS),2012-10-05,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,31,31,41,1,0,44,2,0,70.45,2,v NZ Women,Mount Maunganui (2),2014-03-09,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,31,31,48,1,0,29,3,0,106.89,1,v SL Women,Coolidge,2017-10-19,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,30*,30,38,1,1,28,4,1,107.14,2,v SA Women,Galle,2012-09-30,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,30,30,29,1,0,25,2,1,120.00,1,v SL Women,Bridgetown,2012-05-01,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,29*,29,,1,1,18,3,2,161.11,2,v India Women,North Sound,2012-02-18,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,29*,29,37,1,1,31,1,1,93.54,2,v NZ Women,Kingstown,2014-09-25,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,29,29,29,1,0,32,5,0,90.62,1,v SL Women,Bridgetown,2012-05-02,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,29,29,30,1,0,32,1,1,90.62,1,v NZ Women,Mount Maunganui,2014-03-08,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,29,29,39,1,0,37,4,0,78.37,2,v SA Women,Durban,2016-03-04,West Indies Women,0,0,0-49,,,,,,,,,,
SL Quintyne,29,29,30,1,0,28,4,0,103.57,1,v ENG Women,Dharamsala,2016-03-24,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,29,29,,1,0,44,2,0,65.90,1,v Bdesh Wmn,Providence,2018-11-09,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,29,29,51,1,0,35,4,0,82.85,1,v AUS Women,Bridgetown,2019-09-18,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,28*,28,35,1,1,17,3,0,164.70,2,v SA Women,Potchefstroom (Uni),2010-10-14,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,28*,28,46,1,1,27,3,0,103.70,2,v SL Women,Potchefstroom (Uni),2010-10-16,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,28*,28,,1,1,30,2,0,93.33,1,v SL Women,Colombo (RPS),2015-05-23,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,28,28,22,1,0,29,2,0,96.55,1,v SA Women,Basseterre,2010-05-05,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,28,28,,1,0,41,1,0,68.29,1,v PAK Women,Providence,2011-09-10,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,28,28,,1,0,42,0,0,66.66,2,v PAK Women,Providence,2011-09-11,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,28,28,,1,0,30,1,2,93.33,2,v India Women,North Sound,2012-02-19,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,28,28,47,1,0,32,3,0,87.50,2,v PAK Women,Loughborough,2012-09-05,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,28,28,29,1,0,28,1,2,100.00,1,v ENG Women,Bridgetown,2013-10-18,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,28,28,61,1,0,43,2,0,65.11,1,v NZ Women,Mount Maunganui,2014-03-08,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,28,28,17,1,0,15,1,2,186.66,1,v SA Women,Tarouba,2018-10-04,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,28,28,19,1,0,17,4,0,164.70,1,v SA Women,Tarouba,2018-10-06,West Indies Women,0,0,0-49,,,,,,,,,,
NY McLean,28,28,,1,0,24,3,0,116.66,1,v SA Women,Gros Islet,2018-11-14,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,27*,27,33,1,1,23,0,1,117.39,2,v SL Women,Port of Spain,2012-05-06,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,27*,27,44,1,1,36,1,0,75.00,2,v ENG Women,Arundel,2012-09-16,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,27,27,17,1,0,35,2,1,77.14,2,v AUS Women,Basseterre,2010-05-09,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,27,27,21,1,0,28,5,0,96.42,1,v India Women,Vijayawada,2016-11-20,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,27,27,25,1,0,19,4,0,142.10,1,v SL Women,Coolidge,2017-10-21,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,26,26,15,1,0,11,3,2,236.36,2,v SA Women,Paarl,2009-10-25,West Indies Women,0,0,0-49,,,,,,,,,,
PY Lavine,26,26,66,1,0,46,0,0,56.52,2,v ENG Women,Basseterre,2009-11-09,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,26,26,,1,0,23,2,0,113.04,2,v SL Women,Cayon,2010-04-23,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,26,26,,1,0,17,2,1,152.94,2,v India Women,Roseau,2012-02-23,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,26,26,19,1,0,12,1,2,216.66,1,v ENG Women,Bridgetown,2013-10-24,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,26,26,33,1,0,21,2,0,123.80,2,v NZ Women,New Plymouth,2018-03-20,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,26,26,46,1,0,30,2,0,86.66,1,v SA Women,Tarouba,2018-10-04,West Indies Women,0,0,0-49,,,,,,,,,,
NY McLean,26,26,,1,0,23,2,1,113.04,2,v PAK Women,Karachi,2019-02-03,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,25,25,30,1,0,23,2,0,108.69,1,v ENG Women,Basseterre,2009-11-12,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,25,25,32,1,0,35,4,0,71.42,1,v SL Women,Cayon,2010-04-24,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,25,25,40,1,0,39,2,0,64.10,1,v SL Women,Port of Spain,2012-05-09,West Indies Women,0,0,0-49,,,,,,,,,,
TD Smartt,25,25,31,1,0,24,1,0,104.16,2,v ENG Women,Manchester,2012-09-10,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,25,25,,1,0,34,3,0,73.52,2,v AUS Women,Colombo (RPS),2012-10-05,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,25,25,,1,0,34,1,0,73.52,2,v SL Women,Colombo (RPS),2013-03-01,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,25,25,,1,0,32,2,0,78.12,1,v SL Women,Colombo (RPS),2013-03-08,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,25,25,43,1,0,26,2,0,96.15,1,v NZ Women,Mumbai,2016-03-31,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,24*,24,,1,1,31,2,0,77.41,2,v SL Women,Colombo (RPS),2013-03-03,West Indies Women,0,0,0-49,,,,,,,,,,
PY Lavine,24,24,27,1,0,22,4,0,109.09,1,v SA Women,Taunton,2009-06-11,West Indies Women,0,0,0-49,,,,,,,,,,
CP Jack,24,24,34,1,0,32,1,0,75.00,1,v AUS Women,Taunton,2009-06-14,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,24,24,33,1,0,26,2,0,92.30,1,v PAK Women,St Andrew's,2011-09-06,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,24,24,28,1,0,17,2,1,141.17,2,v ENG Women,Northampton,2012-09-13,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,24,24,13,1,0,10,2,2,240.00,1,v ENG Women,Bridgetown,2013-10-18,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,24,24,50,1,0,36,2,0,66.66,2,v NZ Women,Bridgetown,2013-10-20,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,24,24,26,1,0,25,4,0,96.00,2,v AUS Women,Dhaka,2014-04-03,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,24,24,,1,0,25,1,1,96.00,1,v AUS Women,Sydney,2014-11-02,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,24,24,,1,0,13,1,2,184.61,1,v AUS Women,Melbourne,2014-11-07,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,24,24,16,1,0,14,2,2,171.42,1,v SA Women,Johannesburg,2016-03-06,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,24,24,33,1,0,26,3,0,92.30,2,v SA Women,Cape Town,2016-03-09,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,24,24,21,1,0,18,1,2,133.33,2,v SA Women,Cape Town,2016-03-09,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,24,24,23,1,0,11,2,0,218.18,1,v Bdesh Wmn,Chennai,2016-03-20,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,24,24,27,1,0,17,4,0,141.17,2,v NZ Women,New Plymouth,2018-03-20,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,23*,23,55,1,1,29,1,0,79.31,1,v SL Women,Coolidge,2017-10-21,West Indies Women,0,0,0-49,,,,,,,,,,
CP Jack,23,23,,1,0,21,1,1,109.52,2,v SL Women,Cayon,2010-04-21,West Indies Women,0,0,0-49,,,,,,,,,,
NY McLean,23,23,,1,0,40,1,0,57.50,2,v SA Women,Gros Islet,2013-01-20,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,23,23,20,1,0,17,2,0,135.29,2,v NZ Women,Invercargill,2014-03-05,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,23,23,15,1,0,18,4,0,127.77,1,v SL Women,Coolidge,2017-10-21,West Indies Women,0,0,0-49,,,,,,,,,,
NY McLean,23,23,35,1,0,33,3,0,69.69,1,v SA Women,Tarouba,2018-10-06,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,22*,22,47,1,1,34,1,0,64.70,2,v ENG Women,Basseterre,2009-11-10,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,22*,22,23,1,1,18,2,0,122.22,1,v SL Women,Bridgetown,2012-05-02,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,22*,22,27,1,1,19,1,0,115.78,1,v SL Women,Coolidge,2017-10-19,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,22,22,38,1,0,35,2,0,62.85,1,v SL Women,Bridgetown,2012-05-01,West Indies Women,0,0,0-49,,,,,,,,,,
NY McLean,22,22,30,1,0,21,1,1,104.76,2,v NZ Women,Invercargill,2014-03-01,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,22,22,33,1,0,30,1,0,73.33,1,v ENG Women,Dharamsala,2016-03-24,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,22,22,21,1,0,19,3,0,115.78,1,v SA Women,Bridgetown,2018-09-24,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,22,22,,1,0,24,5,0,91.66,2,v PAK Women,Karachi,2019-02-01,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,21*,21,21,1,1,13,3,0,161.53,2,v SA Women,Paarl,2009-10-25,West Indies Women,0,0,0-49,,,,,,,,,,
CA Henry,21*,21,29,1,1,25,1,0,84.00,1,v AUS Women,Bridgetown,2019-09-16,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,21,21,20,1,0,10,3,1,210.00,2,v SA Women,Paarl,2009-10-25,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,21,21,67,1,0,28,0,0,75.00,1,v India Women,Ahmedabad,2011-01-23,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,21,21,40,1,0,29,2,0,72.41,1,v ENG Women,Chester-le-Street,2012-09-08,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,21,21,,1,0,37,1,0,56.75,2,v SL Women,Colombo (RPS),2013-03-03,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,21,21,,1,0,25,0,0,84.00,1,v SL Women,Colombo (RPS),2013-03-05,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,21,21,33,1,0,26,3,0,80.76,2,v NZ Women,Invercargill,2014-03-05,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,21,21,35,1,0,26,2,0,80.76,2,v AUS Women,Dhaka,2014-04-03,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,21,21,30,1,0,24,3,0,87.50,2,v SA Women,Cape Town,2016-03-09,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,21,21,23,1,0,17,2,0,123.52,1,v India Women,Vijayawada,2016-11-20,West Indies Women,0,0,0-49,,,,,,,,,,
A Mohammed,20*,20,,1,1,10,1,1,200.00,2,v India Women,North Sound,2012-02-19,West Indies Women,0,0,0-49,,,,,,,,,,
SL Quintyne,20*,20,36,1,1,25,1,0,80.00,2,v NZ Women,Invercargill,2014-03-01,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,20*,20,24,1,1,15,2,0,133.33,1,v Bdesh Wmn,Chennai,2016-03-20,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,20*,20,13,1,1,11,1,1,181.81,1,v SL Women,Coolidge,2017-10-19,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,20,20,29,1,0,27,3,0,74.07,1,v Ire Women,Dublin,2008-06-27,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,20,20,24,1,0,14,1,1,142.85,1,v ENG Women,Basseterre,2010-05-07,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,20,20,21,1,0,20,2,0,100.00,2,v ENG Women,Manchester,2012-09-10,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,20,20,54,1,0,39,0,0,51.28,1,v NZ Women,Bridgetown,2013-10-14,West Indies Women,0,0,0-49,,,,,,,,,,
JB Nero,20,20,39,1,0,30,1,0,66.66,2,v NZ Women,Bridgetown,2013-10-20,West Indies Women,0,0,0-49,,,,,,,,,,
SACA King,20,20,18,1,0,13,2,1,153.84,1,v Bdesh Wmn,Sylhet,2014-03-26,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,20,20,,1,0,34,0,1,58.82,1,v NZ Women,Kingstown,2014-09-23,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,20,20,23,1,0,17,2,0,117.64,1,v NZ Women,Mumbai,2016-03-31,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,20,20,44,1,0,35,1,0,57.14,2,v NZ Women,Mount Maunganui,2018-03-16,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,20,20,37,1,0,22,2,0,90.90,1,v Ire Women,Dublin,2019-05-26,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,20,20,14,1,0,11,3,0,181.81,1,v Ire Women,Dublin,2019-05-28,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,19*,19,11,1,1,7,1,1,271.42,1,v Neth Women,Potchefstroom (Uni),2010-10-16,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,19,19,,1,0,21,2,0,90.47,2,v SL Women,Cayon,2010-04-23,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,19,19,17,1,0,14,3,0,135.71,2,v AUS Women,Basseterre,2010-05-09,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,19,19,31,1,0,21,1,0,90.47,2,v India Women,Ahmedabad,2011-01-24,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,19,19,,1,0,23,2,0,82.60,2,v AUS Women,Adelaide,2014-11-05,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,19,19,,1,0,18,0,1,105.55,1,v AUS Women,Melbourne,2014-11-07,West Indies Women,0,0,0-49,,,,,,,,,,
SF Daley,19,19,,1,0,32,1,0,59.37,1,v AUS Women,Sydney,2014-11-09,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,19,19,,1,0,33,0,1,57.57,2,v PAK Women,St George's,2015-10-31,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,19,19,36,1,0,27,2,0,70.37,1,v SA Women,Johannesburg,2016-03-06,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,19,19,6,1,0,7,3,1,271.42,1,v SL Women,Coolidge,2017-10-21,West Indies Women,0,0,0-49,,,,,,,,,,
Kyshona A Knight,19,19,20,1,0,16,2,0,118.75,2,v NZ Women,Mount Maunganui,2018-03-14,West Indies Women,0,0,0-49,,,,,,,,,,
CN Nation,19,19,,1,0,23,2,0,82.60,2,v PAK Women,Karachi,2019-02-03,West Indies Women,0,0,0-49,,,,,,,,,,
SA Campbelle,19,19,23,1,0,18,2,0,105.55,1,v Ire Women,Dublin,2019-05-28,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,19,19,27,1,0,17,3,0,111.76,2,v ENG Women,Northampton,2019-06-21,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,18*,18,18,1,1,12,2,0,150.00,2,v AUS Women,Kolkata,2016-04-03,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,18,18,20,1,0,21,2,0,85.71,2,v ENG Women,Basseterre,2009-11-10,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,18,18,14,1,0,22,0,1,81.81,1,v ENG Women,Basseterre,2010-05-07,West Indies Women,0,0,0-49,,,,,,,,,,
CP Jack,18,18,,1,0,21,0,1,85.71,2,v NZ Women,Gros Islet,2010-05-14,West Indies Women,0,0,0-49,,,,,,,,,,
DJS Dottin,18,18,27,1,0,19,2,1,94.73,2,v India Women,Ahmedabad,2011-01-24,West Indies Women,0,0,0-49,,,,,,,,,,
MR Aguilleira,18,18,39,1,0,34,0,0,52.94,2,v ENG Women,Northampton,2012-09-13,West Indies Women,0,0,0-49,,,,,,,,,,
SR Taylor,18,18,17,1,0,12,3,0,150.00,2,v ENG Women,Arundel,2012-09-16,West Indies Women,0,0,0-49,,,,,,,,,,
SL Quintyne,18,18,,1,0,15,1,0,120.00,1,v SL Women,Colombo (RPS),2013-03-08,West Indies Women,0,0,0-49,,,,,,,,,,
Kycia A Knight,18,18,29,1,0,24,1,0,75.00,2,v NZ Women,Mount Maunganui (2),2014-03-09,West Indies Women,0,0,0-49,,,,,,,,,,
B Cooper,18,18,,1,0,16,2,0,112.50,1,v AUS Women,Sydney,2014-11-02,West Indies Women,0,0,0-49,,,,,,,,,,
HK Matthews,18,18,17,1,0,13,3,1,138.46,2,v India Women,Vijayawada,2016-11-18,West Indies Women,0,0,0-49,,,,,,,,,,
